0,1,2
0.841162823,-0.317664321,0
0.18881308,0.969978249,0
-0.728184071,-0.796258554,0
0.742980215,0.538046932,0
-0.839600964,0.530982425,0
0.436090968,-0.61739144,1
0.685494099,-0.592564347,1
0.272768906,-1.002251789,0
0.880763902,-0.214603604,0
-0.028204699,0.754425113,1
1.010004627,-0.147076599,0
0.332284562,-0.848598408,1
0.752128714,0.174708198,1
-0.262081137,0.796863053,0
-0.581628661,-0.631853553,1
-0.090971726,-0.765650886,1
-0.578881053,-1.06122905,0
-0.810835736,0.579509715,0
-0.600331238,0.527163165,1
0.318051374,-0.930171153,0
0.28124092,0.705762884,1
0.862619684,0.456623674,0
0.696751526,0.836102677,0
-0.805531058,-0.383683982,0
-0.767551178,0.702497849,0
-0.956957071,-0.125977029,0
-0.551323603,-0.436274117,1
-0.664481102,0.345218028,1
-0.201300784,-0.926660376,0
-0.237570161,0.957951196,0
-0.643348362,0.800847491,0
0.500897528,0.512410239,1
-0.678652475,0.30005022,1
0.326391682,0.700150368,1
0.764487851,0.690728584,0
-0.731364939,-0.681130072,0
-0.852504228,-0.616832334,0
0.310670723,1.024983135,0
0.437203847,0.653472347,1
0.559158589,-0.480312948,1
0.698461829,-0.805491515,0
-0.586724985,-0.892464999,0
-0.557354754,-0.742338802,0
0.787819191,0.25968521,1
-0.319660671,-0.783976755,1
-0.820479925,0.139561524,1
-0.029550119,1.07970726,0
0.730104342,0.735932698,0
0.349131543,0.927691162,0
0.226453687,-0.957546915,0
0.762273734,0.149212897,1
0.984818353,-0.276919706,0
-1.028987334,-0.305733951,0
-0.433402564,-0.834752003,1
-0.030128612,0.735651679,1
0.22197819,-0.971642007,0
-0.108477449,-0.693364873,1
0.817622508,-0.030704403,1
-0.047860599,0.904205618,1
-0.993092856,0.110730611,0
0.879974149,0.277838793,1
-0.857080595,0.128589736,0
-0.345019536,-0.693374553,1
-0.111427159,-1.131677309,0
-0.441152931,-0.577371478,1
0.901956136,-0.043327827,1
0.469160576,-0.676244886,1
-0.634913221,-0.74250958,0
0.811069536,0.571914032,0
-0.717892271,0.639386324,0
-0.335330721,-0.754836948,1
0.835287593,-0.40700045,0
-0.34639076,0.743444997,1
0.731119176,-0.420165319,1
-0.806469371,-0.634423446,0
0.75458597,0.26487857,1
0.778902308,-0.861806052,0
0.812737539,0.024607555,1
0.798777646,-0.15228995,1
-0.641916805,0.478827248,1
0.79476315,-0.609692155,0
-0.831642416,-0.228288582,1
-0.422767371,0.860051535,0
0.438473299,0.954749135,0
0.783359251,0.262523896,1
0.755277215,-0.361203185,1
0.068045219,-1.05755122,0
0.195714813,1.002804058,0
-0.2918821,-0.847166849,1
0.682337828,0.44129075,1
0.946544136,-0.208159826,0
-0.880529889,-0.229413134,1
-0.056110027,0.81420014,1
0.709074028,0.310394875,1
-0.286628542,0.669700767,1
0.747250876,0.545758506,1
-0.286617696,-0.966605499,0
-0.005656835,0.686531977,1
0.977295432,0.04447622,1
0.66383472,0.844599595,0
-0.980500696,0.022939821,0
0.9261945,0.156285628,0
0.741631695,0.491243479,1
-0.026960973,-0.903231458,0
0.739909931,0.66452038,0
-1.004041416,0.394892773,0
-0.190286223,-0.773955738,1
0.80102346,0.726536815,0
0.552100777,-0.899495903,0
0.936536458,0.319246365,0
-0.199759453,1.042614092,0
0.927878857,-0.34791148,0
0.187458187,-0.847205048,1
-0.718644138,0.237561769,1
-0.919113985,-0.448738864,0
0.487570817,-0.523068844,1
0.258327725,0.897712342,0
-0.698915998,-0.190865146,1
-0.126286344,-0.967172551,0
0.131968858,0.709853616,1
-1.039905351,-0.473581911,0
-0.70576973,-0.437247793,1
0.597500955,0.680574027,1
-0.767646926,-0.412081114,1
-0.909902636,0.288729306,0
-0.340025196,0.681459752,1
-0.573788152,0.542934052,1
-0.761362983,0.00548642,1
0.722437054,-0.340293142,1
0.78969325,0.090150115,1
-0.977289549,-0.210068645,0
0.937197637,-0.589441147,0
-0.679391667,0.605251053,0
0.650254218,-0.508787532,1
0.668377358,-0.553115865,0
-0.673029485,-0.429099673,1
0.525358208,-0.643782018,0
0.980099719,0.325445283,0
0.890788822,0.11035121,0
-0.998952366,0.027615255,0
-1.086576864,-0.199283345,0
-0.757481084,0.496138748,0
-0.175196375,0.901024131,0
0.596376188,-0.296761454,1
-0.767281661,-0.741253412,0
0.291958685,-1.058098767,0
-0.952544591,-0.053056989,0
0.768327258,0.132700502,1
0.733817313,-0.283338287,1
0.420550411,0.919396706,0
-0.94398026,0.150572739,0
0.575831425,0.982448137,0
0.217222741,-0.916797028,0
0.627349116,0.727521386,1
0.930751013,-0.102404486,0
0.857963159,-0.066093258,1
-0.142403593,-0.800157647,1
0.18755286,-0.997502333,0
-0.678438791,-0.387528757,1
-0.631392196,-0.823493062,0
0.985139788,-0.075785806,0
-0.741366376,0.203861423,1
0.0516225,-0.897209546,1
-0.813382951,0.51641346,0
0.106300825,0.702556881,1
0.356674375,0.694710126,1
0.221211653,0.667525229,1
0.709765629,0.428215391,1
-0.803795148,-0.318640938,0
-0.945586693,-0.303879293,0
0.525937236,-0.758176301,0
-0.813952482,0.751310602,0
0.606075714,-0.775615717,0
0.513689496,-0.457699283,1
0.828793585,-0.003967477,1
-0.033658951,0.970660767,0
0.605580317,0.548486402,1
0.42063859,0.843892742,0
0.437882598,0.591286036,1
-0.36495451,0.895666267,0
0.721023199,-0.384960826,1
-0.180488724,0.721064696,1
0.98432293,0.000354368,0
-0.016421775,1.005961178,0
-0.921274718,-0.248954189,0
-0.098117915,-1.104758906,0
0.253612852,-0.747257807,1
-0.711654772,-0.738973303,0
-0.986121861,-0.413000988,0
-0.679786111,0.139249102,1
0.172319065,0.735509177,1
0.034459057,-1.013208606,0
-0.483513917,-0.592901042,1
0.850023636,0.032235906,1
0.942640695,-0.164145887,0
-0.330580732,-0.985251145,0
0.93702036,0.219637544,0
-0.563640062,-0.570555288,1
-0.883238232,0.472286564,0
0.245045346,-0.840267323,1
0.668919649,0.609299459,0
0.268530244,0.848554462,0
0.725318004,-0.681250766,0
0.265077089,0.792219278,1
0.957980728,-0.477284834,0
-0.412381763,0.46580488,1
-0.565871765,-0.654354706,1
-0.784829419,-0.069536728,1
-0.735764078,0.564790378,1
-0.746542097,0.303517187,1
-0.458650425,-0.955127009,0
-0.83283068,-0.60040633,0
0.529419596,0.486075066,1
0.143470587,-0.800911541,1
0.276044296,0.662212286,1
0.696238608,0.245611754,1
-0.949654824,0.27943661,0
-0.754846121,-0.694593368,0
0.69063226,0.569666299,1
0.855635598,-0.212681719,0
0.414800237,0.867588626,0
0.086494734,0.875332389,0
0.055773124,-1.071302487,0
1.003689487,-0.12497254,0
-0.044258694,-0.73833029,1
0.584347062,-0.739936078,0
0.381153069,0.799460899,1
0.150278919,0.954219394,0
-0.792073474,0.127066095,1
0.872212076,-0.018239064,0
-1.013089488,-0.07724444,0
0.586490675,0.893215201,0
-0.398473426,0.57689631,1
-0.116243598,-0.754325429,1
0.813615066,0.218861695,1
0.566777157,0.761967384,0
0.398939194,0.795404658,0
-0.872178627,-0.395728121,0
0.628306078,-0.526614857,1
0.769166178,0.006258174,1
0.491157707,-0.863118359,0
0.211754695,1.126467532,0
-0.821787834,0.556150498,0
-0.780949317,0.121747746,1
-0.563440899,0.609635032,1
0.843220508,-0.015086893,1
0.234992678,0.813599685,1
0.638162999,-0.584800518,1
-0.286950524,-0.989457632,0
-0.381989133,0.642515281,1
0.893333627,-0.663967244,0
-0.85485946,-0.742250549,0
-0.617565074,0.63649633,1
-0.415811953,-0.943361155,0
-0.444372591,-0.543171864,1
-0.024737491,0.772782,1
-0.55167666,0.809931033,0
-0.414941202,-0.626872527,1
-0.652504855,-0.429893041,1
0.573027096,-0.741765234,1
-0.091369075,-0.779703485,1
-0.805646304,-0.440136613,0
0.163928368,0.96086937,0
-0.597772011,-0.468370362,1
-0.249429454,-0.739530299,1
-0.89173455,0.016742383,0
0.780519239,-0.262139035,1
-0.821809068,0.276917332,1
0.515560452,-0.832791796,0
-0.480937036,0.766903236,1
-0.21468986,-0.952811878,0
0.957214871,-0.342663237,0
-0.709660152,0.743029983,0
0.255093742,-1.020991648,0
0.827355202,-0.561176225,0
-0.69261172,-0.318787847,1
-0.281343323,0.616094588,1
1.030781452,0.029292023,0
-0.489757555,-0.987942053,0
-0.47814381,-0.896643825,0
0.876592247,0.189043376,0
0.758430509,-0.015258499,1
0.897971657,0.258118593,0
0.046969852,-1.115658344,0
0.619305725,0.318681748,1
-0.033902915,0.748514809,1
-0.158061961,-0.801101837,1
0.359039305,1.030756481,0
0.456829508,0.416689647,1
0.287181411,0.796303541,1
-0.084864009,-0.938920667,1
-0.268157942,0.715508267,1
-0.666488739,-0.741112613,0
-0.740789111,-0.232946717,1
0.178148679,0.837459762,1
-0.453391118,0.80441886,0
0.118882866,0.746685808,1
-0.565530762,0.549224045,1
-1.057819891,-0.062268294,0
0.053531611,-0.959139319,0
0.008284664,0.875817861,1
-0.910052672,0.404649276,0
0.336516833,-0.682591221,1
0.805544395,-0.296111654,1
-0.790552848,0.309094323,0
0.661495107,0.591587663,1
0.682347304,-0.523079197,1
-0.265442403,0.552057976,1
0.145767876,-0.925828666,0
0.711431301,0.481266944,1
0.318210303,-0.819877685,1
-0.702488724,-0.449620788,1
0.683683043,-0.317766043,1
0.895224688,-0.277980204,1
0.755769579,0.309151107,1
-0.568428836,0.442165277,1
-0.625070048,0.801607545,0
0.769442257,0.597506731,0
0.878334791,-0.794502392,0
0.728691592,0.572528913,1
-0.697164386,-0.024735644,1
0.81676285,0.43738433,0
-0.11256014,0.990663269,0
-0.733739243,0.053798984,1
0.435710209,-0.573095492,1
-0.849158918,0.427245807,1
0.549216013,-1.007037198,0
1.01056863,0.08645734,0
0.479204039,0.749860837,1
-0.798336496,-0.040042812,1
-0.562925722,-0.044119057,1
0.298189177,-0.786311759,1
0.196352078,-0.645545271,1
-1.033694698,0.215630642,0
